,Unnamed: 0,Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
302,302,,2020-01-09,,,,,Sales,11.19,GDP,11.193,GDP,,,,,,,
303,303,,2020-01-09,,,,,Sales,34.35,GDP,34.34652,GDP,,,,,,,
304,304,,2020-01-09,,,,,Sales,19.51,GDP,19.507800000000003,GDP,,,,,,,
305,305,,2020-01-10,,,,,Sales,29.71,GDP,29.70942,GDP,,,,,,,
306,306,,2020-01-10,,,,,Sales,24.38,GDP,24.379420000000003,GDP,,,,,,,
307,307,,2020-01-10,,,,,Sales,28.57,GDP,28.568800000000003,GDP,,,,,,,
308,308,,2020-01-10,,,,,Sales,22.92,GDP,22.919,GDP,,,,,,,
309,309,,2020-01-10,,,,,Sales,26.82,GDP,26.820559999999997,GDP,,,,,,,
310,310,,2020-01-10,,,,,Sales,27.77,GDP,27.7693,GDP,,,,,,,
311,311,,2020-01-10,,,,,Sales,15.0,GDP,14.99862,GDP,,,,,,,
312,312,,2020-01-10,,,,,Sales,36.02,GDP,36.020140000000005,GDP,,,,,,,
313,313,,2020-01-10,,,,,Sales,34.9,GDP,34.90084,GDP,,,,,,,
314,314,,2020-01-10,,,,,Sales,10.52,GDP,10.52142,GDP,,,,,,,
315,315,,2020-01-10,,,,,Sales,34.51,GDP,34.50642,GDP,,,,,,,
316,316,,2020-01-10,,,,,Sales,22.45,GDP,22.44996,GDP,,,,,,,
317,317,,2020-01-10,,,,,Tips,23.96,GDP,23.96368,GDP,,,,,,,
318,318,,2020-01-10,,,,,Sales,27.69,GDP,27.694679999999998,GDP,,,,,,,
319,319,,2020-01-10,,,,,Sales,12.06,GDP,12.05646,GDP,,,,,,,
320,320,,2020-01-10,,,,,Labor & Benefits Cost,-270.78,GDP,-270.78282,GDP,,,,,,,
321,321,,2020-01-10,,,,,Sales,11.31,GDP,11.310260000000001,GDP,,,,,,,
322,322,,2020-01-10,,,,,Sales,10.34,GDP,10.3402,GDP,,,,,,,
323,323,,2020-01-10,,,,,Sales,11.68,GDP,11.683360000000002,GDP,,,,,,,
324,324,,2020-01-10,,,,,Sales,31.11,GDP,31.105880000000006,GDP,,,,,,,
325,325,,2020-01-10,,,,,Sales,12.89,GDP,12.887939999999999,GDP,,,,,,,
326,326,,2020-01-10,,,,,Tips,34.75,GDP,34.7516,GDP,,,,,,,
327,327,,2020-01-10,,,,,Sales,26.42,GDP,26.41548,GDP,,,,,,,
328,328,,2020-01-10,,,,,Sales,6.12,GDP,6.1188400000000005,GDP,,,,,,,
329,329,,2020-01-10,,,,,Sales,12.92,GDP,12.91992,GDP,,,,,,,
330,330,,2020-01-11,,,,,Sales,25.85,GDP,25.8505,GDP,,,,,,,
331,331,,2020-01-11,,,,,Sales,36.35,GDP,36.3506,GDP,,,,,,,
332,332,,2020-01-11,,,,,Sales,11.82,GDP,11.82194,GDP,,,,,,,
333,333,,2020-01-11,,,,,Sales,25.29,GDP,25.28552,GDP,,,,,,,
334,334,,2020-01-11,,,,,Sales,17.14,GDP,17.14128,GDP,,,,,,,
335,335,,2020-01-11,,,,,Sales,27.56,GDP,27.556100000000004,GDP,,,,,,,
336,336,,2020-01-11,,,,,Tips,5.98,GDP,5.9802599999999995,GDP,,,,,,,
337,337,,2020-01-11,,,,,Sales,17.73,GDP,17.72758,GDP,,,,,,,
338,338,,2020-01-11,,,,,Sales,31.15,GDP,31.14852,GDP,,,,,,,
339,339,,2020-01-11,,,,,Sales,33.46,GDP,33.46174,GDP,,,,,,,
340,340,,2020-01-11,,,,,Rent and Utilities,-248.82,GDP,-248.82396,GDP,,,,,,,
341,341,,2020-01-11,,,,,Sales,36.41,GDP,36.414559999999994,GDP,,,,,,,
342,342,,2020-01-11,,,,,Sales,22.73,GDP,22.727120000000006,GDP,,,,,,,
343,343,,2020-01-11,,,,,Sales,15.39,GDP,15.39304,GDP,,,,,,,
344,344,,2020-01-11,,,,,Sales,5.99,GDP,5.99092,GDP,,,,,,,
345,345,,2020-01-11,,,,,Sales,19.57,GDP,19.57176,GDP,,,,,,,
346,346,,2020-01-11,,,,,Sales,22.48,GDP,22.481939999999998,GDP,,,,,,,
347,347,,2020-01-11,,,,,Tips,21.96,GDP,21.9596,GDP,,,,,,,
348,348,,2020-01-11,,,,,Sales,14.59,GDP,14.593539999999999,GDP,,,,,,,
349,349,,2020-01-11,,,,,Sales,24.61,GDP,24.61394,GDP,,,,,,,
350,350,,2020-01-11,,,,,Sales,35.01,GDP,35.00744,GDP,,,,,,,
351,351,,2020-01-11,,,,,Sales,9.63,GDP,9.62598,GDP,,,,,,,
352,352,,2020-01-11,,,,,Sales,25.64,GDP,25.637300000000003,GDP,,,,,,,
353,353,,2020-01-11,,,,,Sales,36.13,GDP,36.12674000000001,GDP,,,,,,,
354,354,,2020-01-11,,,,,Sales,19.49,GDP,19.486480000000004,GDP,,,,,,,
355,355,,2020-01-11,,,,,Sales,13.73,GDP,13.73008,GDP,,,,,,,
356,356,,2020-01-11,,,,,Sales,25.57,GDP,25.57334,GDP,,,,,,,
357,357,,2020-01-11,,,,,Sales,26.03,GDP,26.031720000000004,GDP,,,,,,,
358,358,,2020-01-11,,,,,Sales,26.78,GDP,26.77792,GDP,,,,,,,
359,359,,2020-01-11,,,,,Sales,12.33,GDP,12.333620000000002,GDP,,,,,,,
360,360,,2020-01-11,,,,,Food and Beverage Cost,-358.45,GDP,-358.44577999999996,GDP,,,,,,,
361,361,,2020-01-11,,,,,Sales,25.42,GDP,25.424100000000006,GDP,,,,,,,
362,362,,2020-01-12,,,,,Sales,24.38,GDP,24.379420000000003,GDP,,,,,,,
363,363,,2020-01-12,,,,,Tips,36.22,GDP,36.22268,GDP,,,,,,,
364,364,,2020-01-12,,,,,Sales,10.18,GDP,10.1803,GDP,,,,,,,
365,365,,2020-01-12,,,,,Sales,23.15,GDP,23.15352,GDP,,,,,,,
366,366,,2020-01-12,,,,,Sales,6.28,GDP,6.27874,GDP,,,,,,,
367,367,,2020-01-12,,,,,Sales,13.68,GDP,13.676779999999999,GDP,,,,,,,
368,368,,2020-01-12,,,,,Sales,27.99,GDP,27.993160000000003,GDP,,,,,,,
369,369,,2020-01-12,,,,,Tips,36.39,GDP,36.39324000000001,GDP,,,,,,,
370,370,,2020-01-12,,,,,Sales,19.83,GDP,19.827600000000004,GDP,,,,,,,
371,371,,2020-01-12,,,,,Sales,10.85,GDP,10.85188,GDP,,,,,,,
372,372,,2020-01-12,,,,,Sales,5.58,GDP,5.5751800000000005,GDP,,,,,,,
373,373,,2020-01-12,,,,,Sales,16.5,GDP,16.50168,GDP,,,,,,,
374,374,,2020-01-12,,,,,Sales,10.52,GDP,10.52142,GDP,,,,,,,
375,375,,2020-01-12,,,,,Tips,23.21,GDP,23.20682,GDP,,,,,,,
376,376,,2020-01-12,,,,,Sales,25.27,GDP,25.274860000000004,GDP,,,,,,,
377,377,,2020-01-12,,,,,Sales,13.01,GDP,13.0052,GDP,,,,,,,
378,378,,2020-01-12,,,,,Sales,12.31,GDP,12.312300000000002,GDP,,,,,,,
379,379,,2020-01-12,,,,,Sales,10.04,GDP,10.04172,GDP,,,,,,,
380,380,,2020-01-12,,,,,Food and Beverage Cost,-409.36,GDP,-409.35972,GDP,,,,,,,
381,381,,2020-01-12,,,,,Sales,35.69,GDP,35.68968,GDP,,,,,,,
382,382,,2020-01-12,,,,,Sales,27.37,GDP,27.374879999999997,GDP,,,,,,,
383,383,,2020-01-12,,,,,Sales,19.01,GDP,19.00678,GDP,,,,,,,
384,384,,2020-01-12,,,,,Sales,7.41,GDP,7.4087,GDP,,,,,,,
385,385,,2020-01-12,,,,,Sales,23.59,GDP,23.59058,GDP,,,,,,,
386,386,,2020-01-12,,,,,Tips,12.39,GDP,12.38692,GDP,,,,,,,
387,387,,2020-01-12,,,,,Sales,11.84,GDP,11.84326,GDP,,,,,,,
388,388,,2020-01-12,,,,,Sales,29.07,GDP,29.06982,GDP,,,,,,,
389,389,,2020-01-12,,,,,Tips,30.05,GDP,30.05054,GDP,,,,,,,
390,390,,2020-01-13,,,,,Sales,26.42,GDP,26.41548,GDP,,,,,,,
391,391,,2020-01-13,,,,,Sales,6.04,GDP,6.04422,GDP,,,,,,,
392,392,,2020-01-13,,,,,Sales,11.08,GDP,11.07574,GDP,,,,,,,
393,393,,2020-01-13,,,,,Tips,14.83,GDP,14.82806,GDP,,,,,,,
394,394,,2020-01-13,,,,,Sales,30.34,GDP,30.338359999999998,GDP,,,,,,,
395,395,,2020-01-13,,,,,Sales,22.13,GDP,22.130160000000004,GDP,,,,,,,
396,396,,2020-01-13,,,,,Sales,13.39,GDP,13.38896,GDP,,,,,,,
397,397,,2020-01-13,,,,,Sales,7.85,GDP,7.845760000000001,GDP,,,,,,,
398,398,,2020-01-13,,,,,Sales,14.23,GDP,14.2311,GDP,,,,,,,
399,399,,2020-01-13,,,,,Sales,10.23,GDP,10.2336,GDP,,,,,,,
400,400,,2020-01-13,,,,,Marketing,-237.57,GDP,-237.56964,GDP,,,,,,,
401,401,,2020-01-13,,,,,Sales,26.61,GDP,26.607360000000003,GDP,,,,,,,
402,402,,2020-01-13,,,,,Tips,26.98,GDP,26.980459999999997,GDP,,,,,,,
403,403,,2020-01-13,,,,,Tips,24.11,GDP,24.112920000000006,GDP,,,,,,,
404,404,,2020-01-13,,,,,Sales,24.2,GDP,24.1982,GDP,,,,,,,
405,405,,2020-01-13,,,,,Sales,8.25,GDP,8.25084,GDP,,,,,,,
406,406,,2020-01-13,,,,,Sales,16.52,GDP,16.523,GDP,,,,,,,
407,407,,2020-01-13,,,,,Sales,24.99,GDP,24.987040000000004,GDP,,,,,,,
408,408,,2020-01-13,,,,,Sales,27.25,GDP,27.246959999999998,GDP,,,,,,,
409,409,,2020-01-13,,,,,Sales,32.64,GDP,32.64092,GDP,,,,,,,
410,410,,2020-01-13,,,,,Sales,25.79,GDP,25.78654,GDP,,,,,,,
411,411,,2020-01-13,,,,,Sales,36.72,GDP,36.72370000000001,GDP,,,,,,,
412,412,,2020-01-13,,,,,Sales,27.92,GDP,27.918540000000004,GDP,,,,,,,
413,413,,2020-01-13,,,,,Tips,35.68,GDP,35.67902,GDP,,,,,,,
414,414,,2020-01-14,,,,,Sales,31.65,GDP,31.64954,GDP,,,,,,,
415,415,,2020-01-14,,,,,Sales,19.82,GDP,19.81694,GDP,,,,,,,
416,416,,2020-01-14,,,,,Sales,35.34,GDP,35.3379,GDP,,,,,,,
417,417,,2020-01-14,,,,,Sales,27.59,GDP,27.588079999999998,GDP,,,,,,,
418,418,,2020-01-14,,,,,Sales,26.59,GDP,26.586040000000004,GDP,,,,,,,
419,419,,2020-01-14,,,,,Sales,8.35,GDP,8.34678,GDP,,,,,,,
420,420,,2020-01-14,,,,,Labor & Benefits Cost,-386.14,GDP,-386.1396,GDP,,,,,,,
421,421,,2020-01-14,,,,,Sales,26.9,GDP,26.895180000000003,GDP,,,,,,,
422,422,,2020-01-14,,,,,Sales,8.34,GDP,8.336120000000001,GDP,,,,,,,
423,423,,2020-01-14,,,,,Sales,29.82,GDP,29.81602,GDP,,,,,,,
424,424,,2020-01-14,,,,,Sales,34.99,GDP,34.98612,GDP,,,,,,,
425,425,,2020-01-14,,,,,Sales,30.06,GDP,30.0612,GDP,,,,,,,
426,426,,2020-01-14,,,,,Sales,30.82,GDP,30.818060000000006,GDP,,,,,,,
427,427,,2020-01-14,,,,,Sales,36.66,GDP,36.65974,GDP,,,,,,,
428,428,,2020-01-14,,,,,Sales,36.23,GDP,36.23334000000001,GDP,,,,,,,
429,429,,2020-01-14,,,,,Sales,35.72,GDP,35.72166,GDP,,,,,,,
430,430,,2020-01-14,,,,,Sales,6.15,GDP,6.15082,GDP,,,,,,,
431,431,,2020-01-14,,,,,Sales,18.73,GDP,18.72962,GDP,,,,,,,
432,432,,2020-01-14,,,,,Sales,12.61,GDP,12.61078,GDP,,,,,,,
433,433,,2020-01-14,,,,,Sales,20.97,GDP,20.96822,GDP,,,,,,,
434,434,,2020-01-14,,,,,Sales,35.43,GDP,35.43384000000001,GDP,,,,,,,
435,435,,2020-01-14,,,,,Sales,21.35,GDP,21.351979999999998,GDP,,,,,,,
436,436,,2020-01-14,,,,,Tips,32.68,GDP,32.68356,GDP,,,,,,,
437,437,,2020-01-14,,,,,Sales,37.1,GDP,37.0968,GDP,,,,,,,
438,438,,2020-01-14,,,,,Sales,18.09,GDP,18.090020000000003,GDP,,,,,,,
439,439,,2020-01-14,,,,,Sales,31.96,GDP,31.958679999999998,GDP,,,,,,,
440,440,,2020-01-14,,,,,Marketing,-384.96,GDP,-384.96457999999996,GDP,,,,,,,
441,441,,2020-01-14,,,,,Sales,25.8,GDP,25.7972,GDP,,,,,,,
442,442,,2020-01-14,,,,,Sales,13.71,GDP,13.70876,GDP,,,,,,,
443,443,,2020-01-14,,,,,Sales,25.83,GDP,25.829179999999997,GDP,,,,,,,
444,444,,2020-01-14,,,,,Sales,23.09,GDP,23.08956,GDP,,,,,,,
445,445,,2020-01-14,,,,,Sales,12.41,GDP,12.40824,GDP,,,,,,,
446,446,,2020-01-15,,,,,Sales,6.3,GDP,6.30006,GDP,,,,,,,
447,447,,2020-01-15,,,,,Tips,20.39,GDP,20.39258,GDP,,,,,,,
448,448,,2020-01-15,,,,,Tips,7.43,GDP,7.43002,GDP,,,,,,,
449,449,,2020-01-15,,,,,Sales,28.65,GDP,28.65408,GDP,,,,,,,
450,450,,2020-01-15,,,,,Sales,8.17,GDP,8.165560000000001,GDP,,,,,,,
451,451,,2020-01-15,,,,,Sales,24.54,GDP,24.53932,GDP,,,,,,,
452,452,,2020-01-15,,,,,Sales,14.02,GDP,14.0179,GDP,,,,,,,
453,453,,2020-01-15,,,,,Sales,23.0,GDP,23.00428,GDP,,,,,,,
454,454,,2020-01-15,,,,,Tips,27.63,GDP,27.630720000000004,GDP,,,,,,,
455,455,,2020-01-15,,,,,Tips,24.39,GDP,24.390079999999998,GDP,,,,,,,
456,456,,2020-01-15,,,,,Sales,14.72,GDP,14.721460000000002,GDP,,,,,,,
457,457,,2020-01-15,,,,,Tips,23.61,GDP,23.6119,GDP,,,,,,,
458,458,,2020-01-15,,,,,Sales,18.83,GDP,18.825560000000007,GDP,,,,,,,
459,459,,2020-01-15,,,,,Sales,21.18,GDP,21.181420000000006,GDP,,,,,,,
460,460,,2020-01-15,,,,,Food and Beverage Cost,-380.36,GDP,-380.36152000000004,GDP,,,,,,,
461,461,,2020-01-15,,,,,Sales,20.06,GDP,20.06212,GDP,,,,,,,
462,462,,2020-01-15,,,,,Sales,35.86,GDP,35.86024000000001,GDP,,,,,,,
463,463,,2020-01-15,,,,,Tips,32.48,GDP,32.48102,GDP,,,,,,,
464,464,,2020-01-15,,,,,Sales,8.89,GDP,8.89044,GDP,,,,,,,
465,465,,2020-01-15,,,,,Sales,16.43,GDP,16.42706,GDP,,,,,,,
466,466,,2020-01-15,,,,,Sales,19.6,GDP,19.60374,GDP,,,,,,,
467,467,,2020-01-15,,,,,Tips,23.28,GDP,23.28144,GDP,,,,,,,
468,468,,2020-01-15,,,,,Sales,22.26,GDP,22.25808,GDP,,,,,,,
469,469,,2020-01-15,,,,,Sales,28.21,GDP,28.206360000000004,GDP,,,,,,,
470,470,,2020-01-15,,,,,Sales,33.86,GDP,33.856159999999996,GDP,,,,,,,
471,471,,2020-01-15,,,,,Sales,17.27,GDP,17.2692,GDP,,,,,,,
472,472,,2020-01-15,,,,,Sales,18.72,GDP,18.71896,GDP,,,,,,,
473,473,,2020-01-15,,,,,Sales,7.63,GDP,7.632560000000002,GDP,,,,,,,
474,474,,2020-01-15,,,,,Sales,31.78,GDP,31.777459999999998,GDP,,,,,,,
475,475,,2020-01-15,,,,,Tips,27.14,GDP,27.140359999999998,GDP,,,,,,,
476,476,,2020-01-15,,,,,Sales,36.64,GDP,36.63842,GDP,,,,,,,
477,477,,2020-01-15,,,,,Sales,7.55,GDP,7.5472800000000015,GDP,,,,,,,
478,478,,2020-01-15,,,,,Sales,23.75,GDP,23.750480000000003,GDP,,,,,,,
479,479,,2020-01-15,,,,,Sales,21.27,GDP,21.2667,GDP,,,,,,,
480,480,,2020-01-15,,,,,Rent and Utilities,-240.5,GDP,-240.5018,GDP,,,,,,,
481,481,,2020-01-15,,,,,Sales,17.28,GDP,17.279860000000006,GDP,,,,,,,
482,482,,2020-01-15,,,,,Sales,28.62,GDP,28.622100000000003,GDP,,,,,,,
483,483,,2020-01-15,,,,,Tips,22.86,GDP,22.85504,GDP,,,,,,,
484,484,,2020-01-15,,,,,Sales,10.25,GDP,10.25492,GDP,,,,,,,
485,485,,2020-01-15,,,,,Sales,16.15,GDP,16.149900000000002,GDP,,,,,,,
486,486,,2020-01-15,,,,,Sales,16.77,GDP,16.768179999999997,GDP,,,,,,,
487,487,,2020-01-15,,,,,Sales,26.85,GDP,26.85254,GDP,,,,,,,
488,488,,2020-01-15,,,,,Sales,29.72,GDP,29.72008,GDP,,,,,,,
489,489,,2020-01-15,,,,,Sales,13.14,GDP,13.14378,GDP,,,,,,,
490,490,,2020-01-15,,,,,Tips,19.86,GDP,19.859579999999998,GDP,,,,,,,
491,491,,2020-01-15,,,,,Sales,37.26,GDP,37.2567,GDP,,,,,,,
492,492,,2020-01-15,,,,,Sales,16.52,GDP,16.523,GDP,,,,,,,
493,493,,2020-01-15,,,,,Sales,7.28,GDP,7.280780000000001,GDP,,,,,,,
494,494,,2020-01-15,,,,,Tips,15.69,GDP,15.691520000000002,GDP,,,,,,,
495,495,,2020-01-16,,,,,Sales,9.91,GDP,9.913800000000002,GDP,,,,,,,
496,496,,2020-01-16,,,,,Sales,5.67,GDP,5.671120000000001,GDP,,,,,,,
497,497,,2020-01-16,,,,,Sales,14.15,GDP,14.14582,GDP,,,,,,,
498,498,,2020-01-16,,,,,Sales,30.81,GDP,30.8074,GDP,,,,,,,
499,499,,2020-01-16,,,,,Sales,9.03,GDP,9.02902,GDP,,,,,,,
500,500,,2020-01-16,,,,,Labor & Benefits Cost,-246.65,GDP,-246.64640000000003,GDP,,,,,,,
501,501,,2020-01-16,,,,,Sales,36.76,GDP,36.75568,GDP,,,,,,,
502,502,,2020-01-16,,,,,Sales,20.45,GDP,20.44588,GDP,,,,,,,
503,503,,2020-01-16,,,,,Sales,7.54,GDP,7.536620000000001,GDP,,,,,,,
504,504,,2020-01-16,,,,,Sales,7.13,GDP,7.131540000000001,GDP,,,,,,,
505,505,,2020-01-16,,,,,Sales,24.06,GDP,24.05962,GDP,,,,,,,
506,506,,2020-01-16,,,,,Sales,7.76,GDP,7.76048,GDP,,,,,,,
507,507,,2020-01-16,,,,,Sales,22.66,GDP,22.66316,GDP,,,,,,,
508,508,,2020-01-16,,,,,Sales,10.27,GDP,10.265580000000002,GDP,,,,,,,
509,509,,2020-01-16,,,,,Sales,15.43,GDP,15.425020000000002,GDP,,,,,,,
510,510,,2020-01-16,,,,,Sales,15.04,GDP,15.041260000000001,GDP,,,,,,,
511,511,,2020-01-16,,,,,Sales,8.52,GDP,8.517339999999999,GDP,,,,,,,
512,512,,2020-01-16,,,,,Tips,20.9,GDP,20.90426,GDP,,,,,,,
513,513,,2020-01-16,,,,,Sales,35.0,GDP,34.99678,GDP,,,,,,,
514,514,,2020-01-16,,,,,Sales,17.01,GDP,17.013360000000002,GDP,,,,,,,
515,515,,2020-01-16,,,,,Tips,20.29,GDP,20.28598,GDP,,,,,,,
516,516,,2020-01-16,,,,,Sales,16.78,GDP,16.778840000000002,GDP,,,,,,,
517,517,,2020-01-16,,,,,Sales,27.26,GDP,27.257620000000006,GDP,,,,,,,
518,518,,2020-01-16,,,,,Sales,22.06,GDP,22.055540000000004,GDP,,,,,,,
519,519,,2020-01-16,,,,,Tips,34.11,GDP,34.111999999999995,GDP,,,,,,,
520,520,,2020-01-16,,,,,Labor & Benefits Cost,-380.57,GDP,-380.56634,GDP,,,,,,,
521,521,,2020-01-16,,,,,Sales,11.44,GDP,11.43818,GDP,,,,,,,
522,522,,2020-01-16,,,,,Tips,9.24,GDP,9.24222,GDP,,,,,,,
523,523,,2020-01-16,,,,,Sales,29.01,GDP,29.00586,GDP,,,,,,,
524,524,,2020-01-16,,,,,Sales,21.44,GDP,21.43726,GDP,,,,,,,
525,525,,2020-01-16,,,,,Sales,24.85,GDP,24.84846,GDP,,,,,,,
526,526,,2020-01-17,,,,,Sales,36.43,GDP,36.42522,GDP,,,,,,,
527,527,,2020-01-17,,,,,Sales,8.47,GDP,8.4747,GDP,,,,,,,
528,528,,2020-01-17,,,,,Sales,22.19,GDP,22.19412,GDP,,,,,,,
529,529,,2020-01-17,,,,,Sales,14.61,GDP,14.614860000000002,GDP,,,,,,,
530,530,,2020-01-17,,,,,Sales,20.18,GDP,20.17938,GDP,,,,,,,
531,531,,2020-01-17,,,,,Sales,34.49,GDP,34.4851,GDP,,,,,,,
532,532,,2020-01-17,,,,,Tips,36.25,GDP,36.25466,GDP,,,,,,,
533,533,,2020-01-17,,,,,Sales,9.48,GDP,9.47674,GDP,,,,,,,
534,534,,2020-01-17,,,,,Sales,10.66,GDP,10.66,GDP,,,,,,,
535,535,,2020-01-17,,,,,Sales,15.78,GDP,15.7768,GDP,,,,,,,
536,536,,2020-01-17,,,,,Sales,8.77,GDP,8.773180000000002,GDP,,,,,,,
537,537,,2020-01-17,,,,,Sales,23.43,GDP,23.43068,GDP,,,,,,,
538,538,,2020-01-17,,,,,Sales,32.09,GDP,32.086600000000004,GDP,,,,,,,
539,539,,2020-01-17,,,,,Sales,9.38,GDP,9.3808,GDP,,,,,,,
540,540,,2020-01-17,,,,,Food and Beverage Cost,-386.52,GDP,-386.5169,GDP,,,,,,,
541,541,,2020-01-17,,,,,Tips,10.61,GDP,10.6067,GDP,,,,,,,
542,542,,2020-01-17,,,,,Tips,19.1,GDP,19.10272,GDP,,,,,,,
543,543,,2020-01-17,,,,,Sales,17.21,GDP,17.20524,GDP,,,,,,,
544,544,,2020-01-17,,,,,Sales,33.56,GDP,33.557680000000005,GDP,,,,,,,
545,545,,2020-01-17,,,,,Sales,28.69,GDP,28.686059999999998,GDP,,,,,,,
546,546,,2020-01-17,,,,,Sales,33.16,GDP,33.16326,GDP,,,,,,,
547,547,,2020-01-17,,,,,Sales,34.8,GDP,34.8049,GDP,,,,,,,
548,548,,2020-01-17,,,,,Tips,6.57,GDP,6.566560000000001,GDP,,,,,,,
549,549,,2020-01-17,,,,,Sales,13.44,GDP,13.44226,GDP,,,,,,,
550,550,,2020-01-17,,,,,Sales,24.1,GDP,24.10226,GDP,,,,,,,
551,551,,2020-01-17,,,,,Sales,17.47,GDP,17.47174,GDP,,,,,,,
552,552,,2020-01-17,,,,,Sales,22.4,GDP,22.396660000000004,GDP,,,,,,,
553,553,,2020-01-17,,,,,Tips,22.54,GDP,22.535239999999998,GDP,,,,,,,
554,554,,2020-01-17,,,,,Sales,8.56,GDP,8.55998,GDP,,,,,,,
555,555,,2020-01-18,,,,,Sales,14.75,GDP,14.75344,GDP,,,,,,,
556,556,,2020-01-18,,,,,Sales,18.29,GDP,18.29256,GDP,,,,,,,
557,557,,2020-01-18,,,,,Sales,14.49,GDP,14.486939999999999,GDP,,,,,,,
558,558,,2020-01-18,,,,,Sales,7.18,GDP,7.1848399999999994,GDP,,,,,,,
559,559,,2020-01-18,,,,,Sales,29.91,GDP,29.911959999999997,GDP,,,,,,,
560,560,,2020-01-18,,,,,Labor & Benefits Cost,-276.6,GDP,-276.60402,GDP,,,,,,,
561,561,,2020-01-18,,,,,Sales,5.89,GDP,5.89498,GDP,,,,,,,
562,562,,2020-01-18,,,,,Sales,26.3,GDP,26.298220000000004,GDP,,,,,,,
563,563,,2020-01-18,,,,,Sales,10.73,GDP,10.73462,GDP,,,,,,,
564,564,,2020-01-18,,,,,Sales,7.22,GDP,7.216819999999999,GDP,,,,,,,
565,565,,2020-01-18,,,,,Sales,9.75,GDP,9.753900000000002,GDP,,,,,,,
566,566,,2020-01-18,,,,,Sales,34.6,GDP,34.602360000000004,GDP,,,,,,,
567,567,,2020-01-18,,,,,Sales,35.91,GDP,35.913540000000005,GDP,,,,,,,
568,568,,2020-01-18,,,,,Sales,18.51,GDP,18.505760000000002,GDP,,,,,,,
569,569,,2020-01-18,,,,,Sales,34.02,GDP,34.016059999999996,GDP,,,,,,,
570,570,,2020-01-18,,,,,Tips,22.38,GDP,22.375339999999998,GDP,,,,,,,
571,571,,2020-01-18,,,,,Sales,31.18,GDP,31.1805,GDP,,,,,,,
572,572,,2020-01-18,,,,,Sales,29.54,GDP,29.538860000000003,GDP,,,,,,,
573,573,,2020-01-18,,,,,Sales,33.86,GDP,33.856159999999996,GDP,,,,,,,
574,574,,2020-01-18,,,,,Sales,30.2,GDP,30.19978,GDP,,,,,,,
575,575,,2020-01-18,,,,,Tips,10.7,GDP,10.70264,GDP,,,,,,,
576,576,,2020-01-18,,,,,Sales,24.89,GDP,24.8911,GDP,,,,,,,
577,577,,2020-01-18,,,,,Sales,32.19,GDP,32.193200000000004,GDP,,,,,,,
578,578,,2020-01-18,,,,,Sales,30.89,GDP,30.89268,GDP,,,,,,,
579,579,,2020-01-18,,,,,Sales,8.47,GDP,8.4747,GDP,,,,,,,
580,580,,2020-01-18,,,,,Rent and Utilities,-313.3,GDP,-313.29913999999997,GDP,,,,,,,
581,581,,2020-01-18,,,,,Sales,35.35,GDP,35.34856,GDP,,,,,,,
582,582,,2020-01-18,,,,,Sales,11.11,GDP,11.10772,GDP,,,,,,,
583,583,,2020-01-18,,,,,Sales,24.05,GDP,24.04896,GDP,,,,,,,
584,584,,2020-01-18,,,,,Sales,11.84,GDP,11.84326,GDP,,,,,,,
585,585,,2020-01-18,,,,,Sales,17.82,GDP,17.823520000000002,GDP,,,,,,,
586,586,,2020-01-18,,,,,Tips,25.51,GDP,25.50938,GDP,,,,,,,
587,587,,2020-01-18,,,,,Sales,13.64,GDP,13.644800000000002,GDP,,,,,,,
588,588,,2020-01-18,,,,,Sales,10.8,GDP,10.79858,GDP,,,,,,,
589,589,,2020-01-18,,,,,Sales,28.15,GDP,28.153059999999996,GDP,,,,,,,
590,590,,2020-01-19,,,,,Sales,7.68,GDP,7.6752,GDP,,,,,,,
591,591,,2020-01-19,,,,,Sales,36.81,GDP,36.80898000000001,GDP,,,,,,,
592,592,,2020-01-19,,,,,Sales,10.86,GDP,10.86254,GDP,,,,,,,
593,593,,2020-01-19,,,,,Sales,8.91,GDP,8.911760000000001,GDP,,,,,,,
594,594,,2020-01-19,,,,,Sales,16.78,GDP,16.778840000000002,GDP,,,,,,,
595,595,,2020-01-19,,,,,Sales,31.49,GDP,31.48964,GDP,,,,,,,
596,596,,2020-01-19,,,,,Sales,16.26,GDP,16.256500000000006,GDP,,,,,,,
597,597,,2020-01-19,,,,,Sales,9.06,GDP,9.061,GDP,,,,,,,
598,598,,2020-01-19,,,,,Sales,23.55,GDP,23.54794,GDP,,,,,,,
599,599,,2020-01-19,,,,,Sales,35.41,GDP,35.41252,GDP,,,,,,,
600,600,,2020-01-19,,,,,Rent and Utilities,-251.25,GDP,-251.24946,GDP,,,,,,,
601,601,,2020-01-19,,,,,Sales,27.0,GDP,27.00178,GDP,,,,,,,
602,602,,2020-01-19,,,,,Sales,16.97,GDP,16.97072,GDP,,,,,,,
603,603,,2020-01-19,,,,,Sales,7.74,GDP,7.739160000000001,GDP,,,,,,,
604,604,,2020-01-19,,,,,Sales,22.51,GDP,22.51392,GDP,,,,,,,
605,605,,2020-01-19,,,,,Sales,37.18,GDP,37.182080000000006,GDP,,,,,,,
606,606,,2020-01-19,,,,,Sales,33.96,GDP,33.962759999999996,GDP,,,,,,,
